"file","http_ts","ack","reason","queue_item_id","mission","session","sequence","capture","trace","flush","durability","raw_snip"
"logcat_resume_T12_stabilize.txt","08-14 18:18:07.232","ingested_non_persisted","ledger_ids_missing","trk_1786723792342_u8w2gqur","26","","","","mob_mst5ib94_dhknx23g","http_fallback","'queued_async'","08-14 18:18:07.232 28854 30615 I ReactNativeJS: '[driver-telemetry] tracking.ingest.ack', { source: 'driver.tracking.queue', | 08-14 18:18:07.232 28854 30615 I ReactNativeJS:   mission_id: 26, | 08-14 18:18:07.232 28854 30615 I ReactNativeJS:   flush_path: 'http_fallback', | 08-14 18:18:07.232 28854 30615 I ReactNativeJS:   queue_item_id: 'trk_1786723792342_u8w2gqur', | 08-14 18:18:07.232 28854 30615 I Re"
"logcat_resume_T12_stabilize.txt","08-14 18:18:07.307","duplicate","duplicate_event_id_unproven","trk_1786723810647_11n415gl","26","","","","mob_mst5ibcx_lmyd3nlu","http_fallback","null","08-14 18:18:07.307 28854 30615 I ReactNativeJS: '[driver-telemetry] tracking.ingest.ack', { source: 'driver.tracking.queue', | 08-14 18:18:07.307 28854 30615 I ReactNativeJS:   mission_id: 26, | 08-14 18:18:07.307 28854 30615 I ReactNativeJS:   flush_path: 'http_fallback', | 08-14 18:18:07.307 28854 30615 I ReactNativeJS:   queue_item_id: 'trk_1786723810647_11n415gl', | 08-14 18:18:07.307 28854 30615 I Re"
"logcat_resume_T12_stabilize.txt","08-14 18:18:07.385","duplicate","duplicate_event_id_unproven","trk_1786723829101_tdhsi20c","26","","","","mob_mst5ibf0_rvr57jiy","http_fallback","null","08-14 18:18:07.385 28854 30615 I ReactNativeJS: '[driver-telemetry] tracking.ingest.ack', { source: 'driver.tracking.queue', | 08-14 18:18:07.385 28854 30615 I ReactNativeJS:   mission_id: 26, | 08-14 18:18:07.385 28854 30615 I ReactNativeJS:   flush_path: 'http_fallback', | 08-14 18:18:07.385 28854 30615 I ReactNativeJS:   queue_item_id: 'trk_1786723829101_tdhsi20c', | 08-14 18:18:07.385 28854 30615 I Re"
"logcat_resume_T12_stabilize.txt","08-14 18:18:10.498","duplicate","duplicate_event_id_unproven","trk_1786723792342_u8w2gqur","26","","","","mob_mst5idty_w6o4eq41","http_fallback","null","08-14 18:18:10.498 28854 30615 I ReactNativeJS: '[driver-telemetry] tracking.ingest.ack', { source: 'driver.tracking.queue', | 08-14 18:18:10.498 28854 30615 I ReactNativeJS:   mission_id: 26, | 08-14 18:18:10.498 28854 30615 I ReactNativeJS:   flush_path: 'http_fallback', | 08-14 18:18:10.498 28854 30615 I ReactNativeJS:   queue_item_id: 'trk_1786723792342_u8w2gqur', | 08-14 18:18:10.498 28854 30615 I Re"
"logcat_resume_T12_stabilize.txt","08-14 18:18:10.619","ingested_non_persisted","ledger_ids_missing","trk_1786723810647_11n415gl","26","","","","mob_mst5idvn_6qi9o32u","http_fallback","'queued_async'","08-14 18:18:10.619 28854 30615 I ReactNativeJS: '[driver-telemetry] tracking.ingest.ack', { source: 'driver.tracking.queue', | 08-14 18:18:10.619 28854 30615 I ReactNativeJS:   mission_id: 26, | 08-14 18:18:10.619 28854 30615 I ReactNativeJS:   flush_path: 'http_fallback', | 08-14 18:18:10.619 28854 30615 I ReactNativeJS:   queue_item_id: 'trk_1786723810647_11n415gl', | 08-14 18:18:10.619 28854 30615 I Re"
"logcat_resume_T12_stabilize.txt","08-14 18:18:10.770","ingested_non_persisted","ledger_ids_missing","trk_1786723829101_tdhsi20c","26","","","","mob_mst5idz0_hprdv1y5","http_fallback","'queued_async'","08-14 18:18:10.770 28854 30615 I ReactNativeJS: '[driver-telemetry] tracking.ingest.ack', { source: 'driver.tracking.queue', | 08-14 18:18:10.770 28854 30615 I ReactNativeJS:   mission_id: 26, | 08-14 18:18:10.770 28854 30615 I ReactNativeJS:   flush_path: 'http_fallback', | 08-14 18:18:10.770 28854 30615 I ReactNativeJS:   queue_item_id: 'trk_1786723829101_tdhsi20c', | 08-14 18:18:10.770 28854 30615 I Re"
"logcat_resume_T12_stabilize.txt","08-14 18:18:13.923","ingested_non_persisted","ledger_ids_missing","trk_1786723792342_u8w2gqur","26","","","","mob_mst5igfl_elf74ndl","http_fallback","'queued_async'","08-14 18:18:13.923 28854 30615 I ReactNativeJS: '[driver-telemetry] tracking.ingest.ack', { source: 'driver.tracking.queue', | 08-14 18:18:13.923 28854 30615 I ReactNativeJS:   mission_id: 26, | 08-14 18:18:13.923 28854 30615 I ReactNativeJS:   flush_path: 'http_fallback', | 08-14 18:18:13.923 28854 30615 I ReactNativeJS:   queue_item_id: 'trk_1786723792342_u8w2gqur', | 08-14 18:18:13.923 28854 30615 I Re"
"logcat_resume_T12_stabilize.txt","08-14 18:18:14.001","duplicate","duplicate_event_id_unproven","trk_1786723810647_11n415gl","26","","","","mob_mst5igis_3yvk80rt","http_fallback","null","08-14 18:18:14.001 28854 30615 I ReactNativeJS: '[driver-telemetry] tracking.ingest.ack', { source: 'driver.tracking.queue', | 08-14 18:18:14.001 28854 30615 I ReactNativeJS:   mission_id: 26, | 08-14 18:18:14.001 28854 30615 I ReactNativeJS:   flush_path: 'http_fallback', | 08-14 18:18:14.001 28854 30615 I ReactNativeJS:   queue_item_id: 'trk_1786723810647_11n415gl', | 08-14 18:18:14.001 28854 30615 I Re"
"logcat_resume_T12_stabilize.txt","08-14 18:18:14.115","duplicate","duplicate_event_id_unproven","trk_1786723829101_tdhsi20c","26","","","","mob_mst5igkx_1eoysci1","http_fallback","null","08-14 18:18:14.115 28854 30615 I ReactNativeJS: '[driver-telemetry] tracking.ingest.ack', { source: 'driver.tracking.queue', | 08-14 18:18:14.115 28854 30615 I ReactNativeJS:   mission_id: 26, | 08-14 18:18:14.115 28854 30615 I ReactNativeJS:   flush_path: 'http_fallback', | 08-14 18:18:14.115 28854 30615 I ReactNativeJS:   queue_item_id: 'trk_1786723829101_tdhsi20c', | 08-14 18:18:14.115 28854 30615 I Re"
"logcat_resume_T12_stabilize.txt","08-14 18:18:14.685","duplicate","duplicate_event_id_unproven","trk_1786723792342_u8w2gqur","26","","","","mob_mst5igud_1zk4uuoj","http_fallback","null","08-14 18:18:14.685 28854 30615 I ReactNativeJS: '[driver-telemetry] tracking.ingest.ack', { source: 'driver.tracking.queue', | 08-14 18:18:14.685 28854 30615 I ReactNativeJS:   mission_id: 26, | 08-14 18:18:14.685 28854 30615 I ReactNativeJS:   flush_path: 'http_fallback', | 08-14 18:18:14.685 28854 30615 I ReactNativeJS:   queue_item_id: 'trk_1786723792342_u8w2gqur', | 08-14 18:18:14.685 28854 30615 I Re"
"logcat_resume_T12_stabilize.txt","08-14 18:18:14.782","ingested_non_persisted","ledger_ids_missing","trk_1786723810647_11n415gl","26","","","","mob_mst5ih3x_41xprei7","http_fallback","'queued_async'","08-14 18:18:14.782 28854 30615 I ReactNativeJS: '[driver-telemetry] tracking.ingest.ack', { source: 'driver.tracking.queue', | 08-14 18:18:14.782 28854 30615 I ReactNativeJS:   mission_id: 26, | 08-14 18:18:14.782 28854 30615 I ReactNativeJS:   flush_path: 'http_fallback', | 08-14 18:18:14.782 28854 30615 I ReactNativeJS:   queue_item_id: 'trk_1786723810647_11n415gl', | 08-14 18:18:14.782 28854 30615 I Re"
"logcat_resume_T12_stabilize.txt","08-14 18:18:14.887","ingested_non_persisted","ledger_ids_missing","trk_1786723829101_tdhsi20c","26","","","","mob_mst5ih6n_xjz0ibc7","http_fallback","'queued_async'","08-14 18:18:14.887 28854 30615 I ReactNativeJS: '[driver-telemetry] tracking.ingest.ack', { source: 'driver.tracking.queue', | 08-14 18:18:14.887 28854 30615 I ReactNativeJS:   mission_id: 26, | 08-14 18:18:14.887 28854 30615 I ReactNativeJS:   flush_path: 'http_fallback', | 08-14 18:18:14.887 28854 30615 I ReactNativeJS:   queue_item_id: 'trk_1786723829101_tdhsi20c', | 08-14 18:18:14.887 28854 30615 I Re"
"logcat_resume_T12_stabilize.txt","08-14 18:18:15.014","ingested_non_persisted","ledger_ids_missing","trk_1786723792342_u8w2gqur","26","","","","mob_mst5ih9n_xdnkyyvu","http_fallback","'queued_async'","08-14 18:18:15.014 28854 30615 I ReactNativeJS: '[driver-telemetry] tracking.ingest.ack', { source: 'driver.tracking.queue', | 08-14 18:18:15.014 28854 30615 I ReactNativeJS:   mission_id: 26, | 08-14 18:18:15.014 28854 30615 I ReactNativeJS:   flush_path: 'http_fallback', | 08-14 18:18:15.014 28854 30615 I ReactNativeJS:   queue_item_id: 'trk_1786723792342_u8w2gqur', | 08-14 18:18:15.014 28854 30615 I Re"
"logcat_resume_T12_stabilize.txt","08-14 18:18:15.082","duplicate","duplicate_event_id_unproven","trk_1786723810647_11n415gl","26","","","","mob_mst5ihd3_mmbq26s1","http_fallback","null","08-14 18:18:15.082 28854 30615 I ReactNativeJS: '[driver-telemetry] tracking.ingest.ack', { source: 'driver.tracking.queue', | 08-14 18:18:15.082 28854 30615 I ReactNativeJS:   mission_id: 26, | 08-14 18:18:15.082 28854 30615 I ReactNativeJS:   flush_path: 'http_fallback', | 08-14 18:18:15.082 28854 30615 I ReactNativeJS:   queue_item_id: 'trk_1786723810647_11n415gl', | 08-14 18:18:15.082 28854 30615 I Re"
"logcat_resume_T12_stabilize.txt","08-14 18:18:15.145","duplicate","duplicate_event_id_unproven","trk_1786723829101_tdhsi20c","26","","","","mob_mst5ihey_j5ucfgkm","http_fallback","null","08-14 18:18:15.145 28854 30615 I ReactNativeJS: '[driver-telemetry] tracking.ingest.ack', { source: 'driver.tracking.queue', | 08-14 18:18:15.145 28854 30615 I ReactNativeJS:   mission_id: 26, | 08-14 18:18:15.145 28854 30615 I ReactNativeJS:   flush_path: 'http_fallback', | 08-14 18:18:15.145 28854 30615 I ReactNativeJS:   queue_item_id: 'trk_1786723829101_tdhsi20c', | 08-14 18:18:15.145 28854 30615 I Re"
"logcat_resume_T12_stabilize.txt","08-14 18:18:17.197","duplicate","duplicate_event_id_unproven","trk_1786723792342_u8w2gqur","26","trk_sess_1786722711491_2h9hb2ps","","","mob_mst5iizs_765u0guf","http_fallback","null","08-14 18:18:17.197 28854 30615 I ReactNativeJS: '[driver-telemetry] tracking.ingest.ack', { source: 'driver.tracking.queue', | 08-14 18:18:17.197 28854 30615 I ReactNativeJS:   mission_id: 26, | 08-14 18:18:17.197 28854 30615 I ReactNativeJS:   flush_path: 'http_fallback', | 08-14 18:18:17.197 28854 30615 I ReactNativeJS:   queue_item_id: 'trk_1786723792342_u8w2gqur', | 08-14 18:18:17.197 28854 30615 I Re"
"logcat_resume_precheck.txt","08-14 18:12:49.166","duplicate","duplicate_event_id_unproven","trk_1786723792342_u8w2gqur","26","","","","mob_mst5bhtv_1k04lzif","http_fallback","null","08-14 18:12:49.166 28854 30210 I ReactNativeJS: '[driver-telemetry] tracking.ingest.ack', { source: 'driver.tracking.queue', | 08-14 18:12:49.166 28854 30210 I ReactNativeJS:   mission_id: 26, | 08-14 18:12:49.166 28854 30210 I ReactNativeJS:   flush_path: 'http_fallback', | 08-14 18:12:49.166 28854 30210 I ReactNativeJS:   queue_item_id: 'trk_1786723792342_u8w2gqur', | 08-14 18:12:49.166 28854 30210 I Re"
"logcat_resume_precheck.txt","08-14 18:12:50.567","duplicate","duplicate_event_id_unproven","trk_1786723810647_11n415gl","26","","","","mob_mst5bhxq_m88fot1c","http_fallback","null","08-14 18:12:50.567 28854 30210 I ReactNativeJS: '[driver-telemetry] tracking.ingest.ack', { source: 'driver.tracking.queue', | 08-14 18:12:50.567 28854 30210 I ReactNativeJS:   mission_id: 26, | 08-14 18:12:50.567 28854 30210 I ReactNativeJS:   flush_path: 'http_fallback', | 08-14 18:12:50.567 28854 30210 I ReactNativeJS:   queue_item_id: 'trk_1786723810647_11n415gl', | 08-14 18:12:50.567 28854 30210 I Re"
"logcat_resume_precheck.txt","08-14 18:12:51.729","duplicate","duplicate_event_id_unproven","trk_1786723829101_tdhsi20c","26","","","","mob_mst5bj0n_devcfsap","http_fallback","null","08-14 18:12:51.729 28854 30210 I ReactNativeJS: '[driver-telemetry] tracking.ingest.ack', { source: 'driver.tracking.queue', | 08-14 18:12:51.729 28854 30210 I ReactNativeJS:   mission_id: 26, | 08-14 18:12:51.729 28854 30210 I ReactNativeJS:   flush_path: 'http_fallback', | 08-14 18:12:51.729 28854 30210 I ReactNativeJS:   queue_item_id: 'trk_1786723829101_tdhsi20c', | 08-14 18:12:51.729 28854 30210 I Re"
